,Name,CanonSmiles,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
109,Dofetilide,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1.9828999999999997,441.139212964,104.81,6,2,5,True,False,True,0.5525349937837031,2.1608456907519944,0.3684210526315789,17.0,-1.0702744048988,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((10, 12, 13, 9), (23, 25, 26, 22)), ((9, 8, 7, 6, 5, 15, 14), (22, 21, 20, 19, 18, 28, 27)), ((4, 5, 6, 7, 8, 14, 15),)]","['S(=O)(=O)N', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
110,Pyrimethamine,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.5238000000000005,248.08287409599998,77.82,4,2,5,True,True,True,0.8561371493463951,2.123367400171162,0.16666666666666666,12.0,-0.9261027007434235,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 2, 9, 7, 6), (8, 7, 6, 4, 3, 2, 9))]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
111,Reserpine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,4.171100000000004,608.27338086,117.78000000000003,10,1,4,True,False,False,0.3735666920618681,4.342204991410328,0.5151515151515151,123.84,0.9332288254184294,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((13, 12, 11, 10, 9, 17, 16, 15),), ((35, 34, 31, 30, 29, 27, 28), (35, 34, 37, 40, 29, 27, 28)), ((32, 31, 30, 29, 40, 37, 34), (35, 34, 31, 30, 29, 40, 37), (38, 37, 34, 31, 30, 29, 40))]","['[OH]c1cc(N)ccc1_0', 'Oc1ccc(C=O)cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
113,Ticlopidine,Clc1ccccc1CN1CCc2sccc2C1.[Cl-].[H+],1.0762999999999991,299.03022584,3.24,2,0,5,True,True,True,0.8020421633466676,2.3212048606842792,0.2857142857142857,23.333333333333336,-2.211517313907342,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((11, 12, 13),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
114,Trospium,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,3.769700000000003,392.22202024009,46.53,3,1,5,False,True,True,0.6364424954881173,4.9418176815382004,0.48,124.05405405405406,0.24967035805669652,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
115,Adapalene,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,6.681400000000005,412.20384475599997,46.53,2,1,4,False,False,False,0.5197041292773107,3.448688324990732,0.39285714285714285,80.41025641025641,0.09912215203919686,False,True,False,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 19, 20),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
116,Midodrine,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,-0.18789999999999946,254.126657056,93.80999999999999,5,3,5,True,True,True,0.6540368201081147,2.4698553885910215,0.4166666666666667,16.0,-0.5934252657205221,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 8, 17), (6, 5, 4, 3, 2, 17, 8))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
118,Pantoprazole,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,2.8843000000000005,383.0751334,86.33,6,1,5,True,True,True,0.6751975205030643,3.1657199154936624,0.25,36.0,-0.6985032700355573,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 9),), ((16, 15, 20, 21, 22, 12, 13, 14),), ((16, 15, 14, 13, 12, 11, 21, 20),), ((1, 2, 3, 4, 5, 6, 23), (24, 23, 6, 5, 4, 3, 2))]","['S=O', '[OH]c1cc(N)ccc1_0', '[OH]c1ccc(N)cc1_1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
119,Torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,2.5299199999999997,348.1256115,100.19,5,3,5,True,True,True,0.7708144759661694,2.2806390976963122,0.25,15.0,-1.5801483073493878,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((13, 14, 15, 16),), ((6, 5, 4, 3, 2, 1, 23), (6, 7, 8, 9, 10, 11, 12))]","['S(=O)(=O)N', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
120,Citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.812980000000003,324.16379151200005,36.26,3,0,5,False,True,True,0.8388667572429986,3.0953406260406,0.35,56.666666666666664,-0.473975771907225,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
121,Eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,3.8210000000000024,382.17149907199996,53.17,3,1,5,False,True,True,0.7050592233207414,2.789194121514777,0.36363636363636365,71.86666666666666,-0.7156099353961297,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((16, 17, 18),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
122,Bethanidine,CN=C(NC)NCc1ccccc1,0.9813999999999995,177.12659748,36.42,1,2,5,True,True,False,0.5216669445312792,2.07901771258679,0.3,5.0,-0.9578556954340923,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
123,Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.3705000000000007,401.17508446799997,83.80000000000001,6,2,5,True,False,True,0.8185182971562767,3.5089507613894764,0.5238095238095238,101.5,0.07692109113750345,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((4, 3, 2, 28, 24, 23, 19, 17, 16, 15, 13),)]",['Nc1cc2ccccc2cc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
124,Oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,3.4841000000000015,348.25332036809,46.53,3,1,5,False,True,True,0.5777859217395951,3.11559518621688,0.6666666666666666,50.142857142857146,0.08722631681870001,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
125,Nelfinavir,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.747620000000004,567.31307792,101.9,6,4,4,True,False,False,0.326500977362608,4.039216849799001,0.5625,90.72,-0.08881316918039749,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((3, 2, 1, 7, 6, 5, 4),), ((12, 13, 14),)]","['c1ccccc1O', 'CSC']",Accepted,['-'],['-'],Accepted,['-'],['-']
127,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,3.0740000000000016,490.224991188,124.68,5,3,5,True,False,False,0.5417624275928407,2.7773976227012493,0.5416666666666666,52.32432432432433,-0.8794340876796444,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((3, 2, 32, 33, 6),), ((16, 17, 18, 19),)]","['C=CC(=O)N', 'S(=O)(=O)N']",Accepted,['-'],['-'],Accepted,['-'],['-']
128,Diflorasone,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.8436999999999997,410.1904804359999,94.83,5,3,5,True,False,True,0.645896165264526,4.842802983459287,0.7272727272727273,84.21052631578948,1.9555535204750072,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((8, 9, 10, 11, 12), (13, 12, 10, 11, 9))]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
129,Indinavir,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,2.8669000000000016,613.362804984,118.03000000000002,7,4,4,True,False,False,0.2628234200956571,4.089656342012731,0.4722222222222222,101.18867924528301,-0.416317753595598,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
131,Guanadrel,NC(N)=NCC1COC2(CCCCC2)O1,0.3355999999999997,213.147726848,82.86000000000001,3,2,5,True,True,True,0.5114357848128608,3.8435843411435293,0.9,42.26315789473684,1.07629680311256,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
132,Lovastatin,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,4.195500000000004,404.2562742519999,72.83,5,1,5,False,False,True,0.671999391844661,4.690328588437215,0.75,49.523809523809526,2.340204945105886,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((27, 25, 26),)]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
133,Enflurane,FC(F)OC(F)(F)C(F)Cl,2.3528000000000002,183.971433464,9.23,1,0,5,True,True,False,0.48329409286155045,3.9533512837487184,1.0,5.0,-0.10134028710069991,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((7, 9),)]",['secondary_halide_sulfate'],Accepted,['-'],['-']
135,Pregabalin,CC(C)C[C@H](CN)CC(=O)O,1.0821,159.125928784,63.32000000000001,2,2,5,True,True,False,0.6306196110552211,2.6721578028209834,0.875,3.0,1.187648438820391,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
136,Temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.4722,300.066555336,52.900000000000006,3,1,5,True,True,True,0.879421465403288,2.7072914110386215,0.125,52.88888888888889,-0.3956572712327333,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
137,Methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.5983000000000003,358.956803192,109.57,5,2,5,True,True,True,0.7508465680270321,3.7877520024054707,0.3333333333333333,57.0,-1.2823842052351604,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((11, 13, 14, 12), (17, 18, 19, 1))]",['S(=O)(=O)N'],Rejected,"[((3, 4),)]",['primary_halide_sulfate'],Accepted,['-'],['-']
138,Aminosalicylic acid,NOc1ccccc1C(=O)O,0.6373000000000002,153.042593084,72.55,3,2,5,True,True,False,0.6112096294707512,1.9589803362972287,0.0,6.0,-0.15657175689545452,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 6, 7),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
139,Reboxetine,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,3.1938000000000004,313.167793596,39.72,4,1,5,False,True,True,0.8888730494256725,2.897212867744045,0.3684210526315789,46.30769230769231,-0.1650720488341565,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((2, 3, 4, 5, 6, 7, 8), (9, 8, 7, 6, 5, 4, 3))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
140,Milrinone,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1.617,211.074561908,69.53999999999999,3,1,5,True,True,True,0.7786697771862998,2.3699515522714094,0.08333333333333333,11.0,-1.1691692240404878,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
141,Pipobroman,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1.2272,353.957851952,40.620000000000005,2,0,5,True,True,True,0.7114345138310305,2.389897426397283,0.8,10.111111111111112,-0.6626888470972624,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((3, 4), (12, 13))]",['CBr'],Rejected,"[((3, 4), (12, 13))]",['primary_halide_sulfate'],Accepted,['-'],['-']
142,Butabarbital,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.7948999999999999,212.116092372,75.27000000000001,3,2,5,True,True,True,0.6791427219817272,3.3836385565871803,0.7,21.176470588235293,0.3223694332127268,True,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
143,Nevirapine,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,2.6512200000000004,266.116761068,58.120000000000005,4,1,5,True,True,True,0.8617161250864191,2.5944323945817214,0.26666666666666666,46.31578947368421,-0.24728332568993,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
144,Oxiconazole,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,6.117800000000003,426.981272756,39.41,4,0,4,False,False,False,0.35014840715594203,2.5901937306279024,0.1111111111111111,17.0,-1.4671973945956769,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
145,Alclometasone,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,2.0208999999999997,408.170351708,94.83000000000001,5,3,5,True,False,True,0.6074783648287087,4.920883852354971,0.7272727272727273,78.94736842105263,2.301288815168222,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((19, 20, 21, 22, 23), (24, 23, 21, 22, 20))]",['C=CC(=O)C'],Rejected,"[((26, 27),)]",['secondary_halide_sulfate'],Accepted,['-'],['-']
146,Butalbital,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.9609999999999999,224.116092372,75.27000000000001,3,2,5,True,True,True,0.5513835393856523,3.009146277546133,0.5454545454545454,11.176470588235293,0.5285593319285562,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
147,Cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,-0.29740000000000044,285.06286692399993,119.31000000000002,8,3,5,True,True,True,0.6481668237451135,3.622779613665122,0.5,60.06666666666666,0.7589084087510317,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 5, 6, 7, 8, 9, 10),)]",['C9*']
148,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,2.30804,427.24710653600005,74.27,6,2,5,True,False,True,0.6398550561014078,2.5015966346616167,0.4583333333333333,58.114285714285714,-1.320631000500758,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 6, 7), (8, 7, 6, 5, 4, 3, 2))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
149,Mesalazine,Nc1ccc(O)c(C(=O)O)c1,0.6726000000000001,153.042593084,83.55,3,3,5,True,True,False,0.4087158551274257,1.8010815034059817,0.0,7.0,0.23000999025089086,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 2, 1, 0, 10, 6),), ((0, 1, 2, 3, 4, 6, 10),), ((5, 4, 3, 2, 1, 10, 6),)]","['[OH]c1ccc(N)cc1_0', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 2, 1, 10, 6, 7, 8, 9),)]","['F1, F3-F12']"
150,Benzatropine,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,4.417800000000004,307.19361442,12.47,2,0,5,False,False,True,0.8289288715670488,3.5421289489395953,0.42857142857142855,65.86666666666667,0.20385741151943917,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
151,Ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,3.809000000000002,412.112459972,48.470000000000006,5,1,5,False,False,True,0.7074872979003035,2.6115062313418385,0.3333333333333333,58.92857142857143,-1.5691767020752994,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
153,Cabergoline,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,3.193900000000001,451.29472542400003,71.68,4,2,5,False,False,False,0.6049384423595515,4.016442720735595,0.5384615384615384,79.19999999999999,0.02784911540287271,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
154,Idoxuridine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-1.2181000000000002,353.97126945200006,104.55000000000001,6,3,5,True,True,True,0.578029884636738,3.6278549979267645,0.5555555555555556,46.42857142857142,0.910464343233765,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((15, 16),)]",['c1ccccc1I'],Accepted,['-'],['-'],Accepted,['-'],['-']
155,Dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.6838000000000002,248.061948624,86.18,4,2,5,True,True,True,0.7916266736810947,1.7627405343309803,0.0,13.0,-0.7390625522792176,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 2, 1, 0, 16, 15), (5, 8, 9, 10, 11, 12, 13, 14)), ((5, 6, 7),), ((0, 1, 2, 3, 4, 15, 16), (12, 11, 10, 9, 8, 14, 13))]","['Sc1ccc(N)cc1', 'S(=O)(=O)', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
157,Phenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.7696,252.089877624,58.2,2,2,5,True,True,True,0.8001945345367882,2.141492579888153,0.06666666666666667,34.0,-0.27483721286676316,True,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
158,Medrysone,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3.9403000000000032,344.23514488399996,54.370000000000005,3,1,5,False,True,True,0.7837023582235211,4.460475706260052,0.8181818181818182,72.9,2.576245899025368,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((11, 12, 13, 14, 15),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
160,Diethylstilbestrol,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.828600000000005,268.14632988,40.46,2,2,5,False,False,True,0.7796984854737203,2.139419888287968,0.2222222222222222,12.0,0.23932002131340493,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((10, 9, 8, 7, 6, 12, 11), (17, 16, 15, 14, 13, 19, 18))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
162,Clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5.376700000000004,344.10802622400007,17.82,2,0,4,False,False,False,0.45454498474207145,2.2108412569666633,0.045454545454545456,20.0,-0.579737398633164,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
163,Calcium acetate,CC(=O)[O-].CC(=O)[O-].[Ca+2],-2.8683999999999985,157.98919965200002,80.25999999999999,4,0,5,True,True,False,0.35484241177116205,3.442332984601123,0.5,-0.0,-0.07155704622941111,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
164,Sulfanilamide,Nc1ccc(S(N)(=O)=O)cc1,-0.08380000000000004,172.030648496,86.18,3,2,5,True,True,False,0.5805509816764027,1.694442246111553,0.0,8.0,-1.2651843499551545,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 7, 8, 6),), ((0, 1, 2, 3, 4, 9, 10),)]","['S(=O)(=O)N', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
165,Cycloserine,NC1CONC1=O,-1.6249000000000007,102.042927432,64.35,3,2,5,True,True,False,0.38589285607070656,4.195950139224815,0.6666666666666666,14.0,1.9017781267778138,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
166,Anagrelide,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,2.1171,254.996617204,44.7,3,1,5,True,True,True,0.7727612256090268,2.8674869368867935,0.2,37.333333333333336,-0.8252652765124501,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((0, 1, 15, 14),), ((14, 15, 1, 0),)]","['O=CN=C', 'C=NC=O']",Accepted,['-'],['-'],Accepted,['-'],['-']
167,Carmustine,O=NN(CCCl)C(=O)NCCCl,1.157,213.007181888,61.77,3,1,5,True,True,True,0.4236058600444414,3.127006946023222,0.8,0.0,-0.41997255049689164,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((2, 1, 0),), ((4, 5), (10, 11))]","['nitrosamine', 'primary_halide_sulfate']",Accepted,['-'],['-']
168,Sulfisoxazole,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.67444,267.067762276,98.22,5,2,5,True,True,True,0.8241959038664723,2.187682929916562,0.18181818181818182,14.0,-1.8201721178727501,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((6, 7, 8, 5),), ((13, 12, 11, 10, 9, 15, 14),)]","['S(=O)(=O)N', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
169,Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,1.6132,267.18344366,50.72,4,2,5,True,True,True,0.7135696186852986,2.3863470797559216,0.6,14.0,-0.38104516581148257,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((8, 7, 6, 5, 4, 18, 17),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
170,Crotamiton,C/C=C/C(=O)N(CC)c1ccccc1C,2.9240200000000014,203.131014164,20.310000000000002,1,0,5,True,True,True,0.6915773895824666,2.255913606608795,0.3076923076923077,7.0,-1.1438327861373865,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5),)]",['C=CC(=O)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
171,Dicoumarol,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,2.9014000000000006,336.06338810399996,100.88,6,2,5,True,True,True,0.5459100356936089,2.406635201507086,0.05263157894736842,22.0,0.3339447587895121,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((2, 1, 0), (22, 23, 24))]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
173,Ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.845700000000001,260.188863388,32.34,2,1,5,True,True,True,0.8173315946878695,2.4243104819860566,0.5625,22.880000000000003,-0.4737148232741843,True,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
174,Chlorotrianisene,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,5.867800000000005,380.117922212,27.69,3,0,4,False,False,False,0.5005017670153243,1.7992377221140572,0.13043478260869565,17.0,-0.09056695237081111,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 6, 7),), ((1, 2, 3, 4, 5, 25, 26), (13, 12, 11, 10, 9, 16, 15), (21, 20, 19, 18, 17, 24, 23))]","['C=CCl', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
175,Isradipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,2.5822000000000003,371.148120772,103.55,8,1,5,True,True,True,0.8181000978992072,3.059294729223076,0.3684210526315789,61.53846153846154,-0.873877578647511,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((18, 19, 20, 21, 22, 23, 24, 25, 26),), ((22, 23, 24, 25, 26),), ((5, 4, 2, 3, 1, 0), (8, 10, 11, 12, 13, 14))]","['c1cccc2nonc12', 'c1nsnc1', 'C=CC(=O)OC']",Accepted,['-'],['-'],Accepted,['-'],['-']
176,Diatrizoate,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.[Na],2.7346000000000004,636.759420048,95.50000000000001,3,3,4,True,False,False,0.3515502274791539,2.971333265402583,0.18181818181818182,10.0,-0.2136194704173285,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 6), (12, 13), (18, 19))]",['c1ccccc1I'],Rejected,"[((6, 13, 19),)]",['gte_3_iodine'],Accepted,['-'],['-']
177,Betazole,NCCc1ccn[nH]1,-0.08910000000000035,111.07964728799999,54.699999999999996,2,2,5,True,True,False,0.560081635014732,2.76406485205405,0.4,4.0,-1.2140746299729501,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
178,Topiramate,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,-0.3953999999999982,339.098787632,115.54,8,1,5,True,True,True,0.7386170940393365,4.489785344937543,1.0,62.0,1.1637793742886726,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((11, 13, 14, 12),)]",['S(=O)(=O)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
180,Olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3.656600000000002,446.2066386920001,129.81,7,3,5,True,False,True,0.37650074004889345,2.6598192091698305,0.2916666666666667,25.0,-0.8899157337749938,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
182,Theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-1.0397000000000005,180.064725496,72.68,5,1,5,True,True,False,0.5624722357827983,2.5435777719868486,0.2857142857142857,12.0,-0.7501048146332537,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
